"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"Bmem_A"	"Bmem_B"	"Bmem_C"	"GCB_A"	"GCB_B"	"GCB_C"
"Gmeb2"	8231	-0.478888703183745	5.07015742689523	1.2531928722569	0.294064446007675	0.657218854786653	"Gmeb2"	4.72105494867356	4.96432744595351	4.69185267737053	4.99899927440196	5.14505603091207	5.66739704928376
"Gmfb"	6979	-0.0875186130831679	6.38354673946238	0.0654240701671907	0.804299376638408	0.950652991842335	"Gmfb"	5.99566859972255	6.82433835849723	6.06676981012574	6.06517506359664	6.26483364333398	6.82067955943574
"Gmfg"	2451	1.77466486884964	7.87217375049141	44.0799362929175	0.000133028108981416	0.00605102619210637	"Gmfg"	8.8136590393744	7.94744246217963	8.63216486214462	6.89964049324804	6.49395562412308	6.68133189608968
"Gmip"	5580	0.0724341862793915	7.46156348897233	0.0525710409333343	0.824157094065257	0.955269909079263	"Gmip"	7.51422949605934	7.13231170535395	7.76793544876448	7.59785333544535	7.63096241929005	6.9597249816159
"Gmnn"	2648	-3.15722053974332	6.7831255909352	59.438499867348	4.46996121467512e-05	0.00304558718345392	"Gmnn"	5.57329307306225	4.19664200628256	3.55828840134923	7.76145582327019	7.4336776147381	7.593185064402
"Gmppa"	1919	0.353627105415434	5.65547423143502	1.06531073023548	0.330931443627535	0.690546120234484	"Gmppa"	5.99115955280909	5.61578628333151	5.80947609317717	5.79661940312692	5.14505603091207	5.4162441586359
"Gmppb"	1825	-0.31896390749414	4.94978269330116	0.503897465190987	0.497106691775804	0.812098704899418	"Gmppb"	4.99171302205608	4.36624561841493	4.93765122130733	5.12545064844729	5.2323022712898	4.89620821630478
"Gmpr"	1945	-4.10377844053318	2.93156854499217	20.1944212054691	0.00180615143867792	0.033379208158965	"Gmpr"	-0.848438887145715	0.3111378767134	0.223853829573488	4.26933318479694	3.27041225836297	3.78314714642789
"Gmpr2"	6902	-0.202130449383658	5.92682456094126	0.189907851606831	0.674024323695448	0.900042540819216	"Gmpr2"	5.42739251340402	6.65542940290358	5.10233927734531	5.7137832705074	5.70310462896246	6.36436865449403
"Gmps"	8533	-0.411500792180295	7.41993330733091	1.63694901331173	0.235099791550934	0.594254216192972	"Gmps"	6.77267094747697	7.97186232962956	6.61509740420061	7.07704646985532	7.7548970073922	7.76913829535895
"Gna11"	3386	0.00296301691240708	6.39152295949433	0.000108407135103674	0.99193680143324	0.998894771982267	"Gna11"	6.86099034823085	5.96903407790337	6.19835070661508	6.77730716294888	5.8524486946158	6.39017165946672
"Gna12"	1880	-0.276132530919784	2.30703567333756	0.144147692982913	0.713652920933853	0.916619579170684	"Gna12"	1.59031874075762	2.2052925644151	2.5976230577443	2.10188158317635	2.35154984694101	2.73902217734445
"Gna13"	6458	-1.18769298573264	7.31214353097645	16.0711490080664	0.00356336863902763	0.0509967162604901	"Gna13"	6.95119476046605	6.18733864720278	6.58250310475123	7.90630989472101	7.96978516538523	7.41225663330847
"Gna14"	5978	-0.644021958457542	2.37787865038764	0.702475784826302	0.42525916762926	0.764401588012784	"Gna14"	1.45715807309162	2.88375995764314	1.42432815142069	1.87218679828756	2.92162819313868	2.85758717003695
"Gna15"	2261	1.12302002128606	3.09985032640979	2.32112223747435	0.164507572302344	0.501507483146625	"Gna15"	3.84406559115463	3.56501710850387	3.10091517441394	1.9385435095343	3.02001709667137	2.24242149422917
"Gnai2"	2266	-0.955128592961971	8.4565225756131	11.885371972675	0.00815707031077537	0.0864065770888672	"Gnai2"	8.18257189728388	7.81872919997345	7.54208861092349	9.08756280233636	9.1735154847864	8.14694443929587
"Gnai3"	3273	-0.208116080270728	6.06375886091139	0.258691137958108	0.624165496425409	0.879310828952453	"Gnai3"	6.29296642489323	4.8118948504453	6.4962969820314	6.27018367953227	6.02823130472272	5.95491061573433
"Gnaq"	6848	0.447216233879678	4.50690178152581	0.639749258257508	0.445925685017355	0.780585242013043	"Gnaq"	4.53119122447214	4.98092270834862	4.50648700680664	4.27362390915249	3.6154393547927	4.78090371510937
"Gnas"	9024	0.389720855675827	8.19327548152684	2.36837093960176	0.160750683739711	0.496291720327847	"Gnas"	8.85601801564642	7.86863073533211	8.24651833878933	8.41141513114889	7.65221192430086	7.73933381405679
"Gnaz"	5290	-4.63543126024107	4.54893045033763	50.5109388035776	8.13550296907159e-05	0.00436120852944013	"Gnaz"	2.02613244650612	-0.000143509058216408	0.742607885889607	5.6475511846931	5.32423252522275	5.43924349373694
"Gnb1"	3204	-0.231521110070814	8.64970399521044	0.326801617934942	0.582584400355465	0.859880395363097	"Gnb1"	8.9184998976661	8.49911526373464	7.75730416861442	9.47640410992663	7.54113654326723	8.81074810870433
"Gnb1l"	5960	-0.279757001611342	4.49999428850667	0.289314070481766	0.604676465998328	0.87082204450763	"Gnb1l"	5.07928779147943	3.80759278247918	3.95289816405995	4.87740563434375	4.66055660025426	4.14205291556876
"Gnb2"	4782	-0.411898883630434	6.23016621882867	1.60767514549544	0.23898048509297	0.598791886869633	"Gnb2"	6.27700273269128	5.42278965357722	6.25035320120071	6.57488773321068	6.35948238432642	6.254118037326
"Gnb4"	8302	-1.90587634200494	5.1893788683399	9.09776381575208	0.0158272244007753	0.129310813063012	"Gnb4"	5.28729834814112	3.76989129667648	2.49358627920094	5.59708663279286	5.86574014284532	5.74943094408273
"Gnb5"	2706	-0.337428945779471	2.13098348617189	0.212196338196077	0.656794613601877	0.893448549491472	"Gnb5"	1.55816301058338	1.81891047026347	2.40459324597351	2.08244739546206	2.03598951501917	2.63661335431424
"Gne"	6067	0.684663553165527	5.40658444054816	2.63269431655268	0.141701723974736	0.465468492785561	"Gne"	6.47513717347836	5.50922669198493	4.83069510596225	5.10151433015594	4.83962481188288	4.83393389832785
"Gng10"	1120	0.352005935212762	7.65483724913673	1.10872967282662	0.321829918116671	0.682106827053848	"Gng10"	8.75701905427606	7.1434112610732	7.19514869288356	7.51691859962184	7.20442185381835	7.30260976690651
"Gng12"	4838	-2.16825726346663	6.50287603478118	28.9698290857444	0.000568378055256432	0.0162861728297408	"Gng12"	6.18128701721558	4.41591148484699	4.37797186599645	7.31159739398162	6.90461271839663	7.23521554772302
"Gng2"	4327	0.852971166512771	5.48564966541663	4.94424555152337	0.0554517194132848	0.2787246303771	"Gng2"	6.28439254625373	5.4024010536949	5.76771109342304	4.99380725325703	5.03464618815577	4.87948914742797
"Gng3"	1699	-1.97176811102831	1.50592282532228	3.40308502774192	0.100687650580818	0.389275777966896	"Gng3"	1.7973303151389	-0.185231613232829	-1.28691597680586	2.04277555645211	1.43150671561418	2.43779219191996
"Gng5"	535	0.0804169134438433	7.73193048316729	0.103033700989167	0.756094716356741	0.931221711467673	"Gng5"	8.02165612306156	7.32119049935376	7.9004705453185	7.93503660022768	7.40665111136304	7.66078957216831
"Gngt1"	1947	1.1346472848443	2.91377617212309	0.447662757875168	0.521486686014971	0.826628655651764	"Gngt1"	1.85140283428496	4.63445667604804	-0.42135060769915	-0.697462243056913	2.12711201101733	3.52100913722438
"Gngt2"	914	-0.174761265697855	6.57485576203932	0.305487771156922	0.594924333712146	0.866332282568088	"Gngt2"	7.32475116308684	5.5542787537059	6.26464739929514	6.90449050769071	6.22155021927165	6.54308447814162
"Gnl1"	3644	-0.142621728261323	5.90161050653461	0.187930898433805	0.675610674590362	0.900323520726836	"Gnl1"	6.20614211353675	6.04202149836581	5.07014816929866	6.28088037349315	5.9461472812267	5.52056983424571
"Gnl2"	5459	0.0999101885691527	6.35881688220505	0.0962333697242961	0.763988288624521	0.934101739744587	"Gnl2"	6.69346949870593	5.87450159350695	6.57996508252727	6.31978253746153	6.37931193728501	6.1580330292585
"Gnl3"	1940	-0.52501319715416	6.49308803229332	2.94653954640699	0.122757949735881	0.432475707298565	"Gnl3"	5.89144835727263	6.30404274251566	6.39019594713715	6.931217542143	6.55779048141113	6.67165339252933
"Gnl3l"	4938	-0.0372378515215183	5.90361205258863	0.0054182481208921	0.943052084768268	0.987528804118387	"Gnl3l"	6.25334876510759	5.9438606566402	5.09168851857291	6.01608348536174	4.90223860102456	6.53421041248689
"Gnpat"	2984	-0.274190216757034	6.80118478510754	0.88860612547239	0.37228785791374	0.723737437657317	"Gnpat"	7.00958172981593	6.34093647854852	6.57104667746377	6.9065641044544	7.09933389807047	6.74116583374675
"Gnpda1"	3785	0.662145221651885	5.48754297048093	2.68949082164157	0.138002694700033	0.458993747966226	"Gnpda1"	6.46541742043311	5.08181247421328	5.55157436911967	5.26344267251779	5.1091834727657	4.75669422220019
"Gnpda2"	5131	0.243784716071324	4.9380331081189	0.258056606353797	0.624584697944247	0.879310828952453	"Gnpda2"	5.55304062951837	4.32350998463088	5.12688946463972	4.53898710260992	4.70560331109663	5.02847668343528
"Gnpnat1"	3652	0.043552731082391	4.88142653761722	0.00845276625017294	0.928911020401788	0.984403024697968	"Gnpnat1"	5.57931377923119	3.96045731641929	4.92170376808143	4.98859647937731	4.5537443379113	4.79879790461168
"Gnptab"	5477	-0.801676422870953	5.23072545465287	3.7876852871933	0.0859321068233582	0.357519751193344	"Gnptab"	4.82943003294571	4.21546347224451	5.21785299174686	5.5676864825829	5.49004597888228	5.60435450721712
"Gnptg"	3575	0.439766337086209	5.96528792089257	1.59252382829187	0.241024065225891	0.601331467851927	"Gnptg"	6.8519004855599	5.49389118095911	5.9477936788367	5.8621921062003	5.49860353620872	5.61785748405009
"Gns"	3864	2.08750236031222	6.90402698734336	50.9149257626881	7.90265842434041e-05	0.00431968663320488	"Gns"	7.69422437043409	7.43897968292632	7.64158665024453	5.63259629771441	5.72332490751132	5.16350823596309
"Golga1"	5384	-0.548018718281341	3.93397856420136	0.633695162663625	0.448009444201774	0.782004112002239	"Golga1"	3.15676696358784	4.57010551035736	2.85440110358603	3.66432793981508	4.04154660857617	4.51110023995972
"Golga2"	4400	0.604866026833005	4.71887344342354	1.36719166347714	0.274541786124017	0.636849334500848	"Golga2"	4.85612464656945	4.28838595494604	5.62727530530172	4.31584357265065	4.40691070868064	4.24135550774634
"Golga3"	8265	-0.155320398441924	4.57224424993441	0.098247518627593	0.761618948110907	0.933381270119543	"Golga3"	4.12765882562409	4.47177337308363	4.70122494164603	4.1248238676466	4.33705566381322	5.30378219469976
"Golga4"	10463	0.508667323916909	4.58200453467891	1.09306392601363	0.325070380060317	0.684979095146156	"Golga4"	4.66176300546049	4.64837533648511	5.0952475152824	4.13429239186551	4.42048481526776	4.33426093504143
"Golga5"	4260	0.485357249758558	6.35524695538219	2.81627788573726	0.130191346430328	0.444896885149003	"Golga5"	6.69624237071757	6.37272427489499	6.64211344014639	5.9863291003252	5.98777299899938	6.28406944951472
"Golga7"	2036	-0.0312407794833804	6.81153310123471	0.0120661482846708	0.915122022652847	0.979947651211755	"Golga7"	6.94421346794513	6.34735031684224	7.04221160647117	6.95945732825537	6.78115490959561	6.68774834705192
"Golgb1"	11246	-0.720865705379654	5.10789342478509	1.97422446423808	0.196041714993948	0.54659075097235	"Golgb1"	4.90168368812852	3.57961862231387	5.39289646411924	5.48314020265457	5.38549756711604	5.1863452659762
"Golim4"	4551	-0.795547190131086	2.97483562339245	1.20956467543103	0.30206822181871	0.664419983049679	"Golim4"	2.30332894477798	3.14166555669259	2.07036893708698	3.19769555698115	3.34823014176172	3.30429271499336
"Golm1"	3693	2.69613179357075	3.99307889456553	18.5038615324815	0.00235470755588708	0.0391588423212475	"Golm1"	4.84617195993906	4.67581617313494	4.80484474975875	2.23104983299467	2.42521880140149	1.698267864784
"Golm2"	5563	-2.15463110844128	3.10232348976053	6.01787263993167	0.0384964053491617	0.224677230518069	"Golm2"	-0.848438887145715	2.93007442207813	2.30974765971796	2.75756166625803	4.12681997020063	3.83030822892941
"Golph3"	4907	-0.551163384827127	5.37914163746958	2.08290335635844	0.185348864828829	0.530878090243647	"Golph3"	4.82267848126213	5.27362050078622	5.11991765093149	5.74502057993568	5.55917275180913	5.55957603536851
"Golph3l"	2859	-0.706483378068496	4.15434311126685	1.57594281203369	0.243288487658232	0.604195482696718	"Golph3l"	4.01371812491989	3.56501710850387	3.67704212551055	4.26071326209719	4.46045725552029	4.63580230033995
"Golt1b"	2869	-0.641029396723062	6.22617555200375	3.35567323875269	0.102726649549159	0.393696876193711	"Golt1b"	6.19703471640637	5.73797629901532	5.50951535788552	6.76821325624102	5.77707272514867	6.82067955943574
"Gon4l"	7648	-0.416749046551281	4.71411749601197	0.790701490436645	0.398744406415623	0.743910277759191	"Gon4l"	4.23325571148394	4.62040242361554	4.60464423597806	4.98336681680798	4.77768981999522	4.93986772020545
"Gon7"	1162	-0.966042703515048	4.59833910875913	3.45720564677171	0.0984235850266197	0.384921607407582	"Gon7"	4.12217052641086	3.37719712313361	4.53297225615499	4.94890396156351	5.02282925160391	4.95057923092307
"Gopc"	4317	-1.00480960329987	5.33149065019003	5.40605833046759	0.0471906590140161	0.253309951037082	"Gopc"	5.39362358969833	4.70274479768931	4.02930330174025	5.68023947924324	5.77002099323333	5.68032526140303
"Gorab"	2685	-0.0374111154444802	3.28701005517508	0.00237515574917971	0.962273994319821	0.990723221813799	"Gorab"	2.85976739522639	2.2052925644151	4.31831480687116	3.14246111086296	3.20916421515984	3.10776276204717
"Gorasp1"	3483	-0.412343176590778	3.49634908919597	0.279090443898704	0.611027214368413	0.873767313902375	"Gorasp1"	3.13513171450552	2.24247237901238	4.15057007050132	3.93199965944871	3.62328646377415	3.12677737072337
"Gorasp2"	2817	-0.466908726048091	7.47731037522395	3.19512945915239	0.110040732759346	0.407197019776758	"Gorasp2"	7.31395953242787	6.89609144436428	7.4352168298985	7.84203410048797	7.61186235992224	7.59061932086682
"Gosr1"	4288	0.744993882377422	5.26375517986347	3.74519466550021	0.0874191915369642	0.360041160929025	"Gosr1"	5.96840047326874	5.36495934473702	5.35183019819462	5.13491507340733	4.70929447713872	4.61575285857336
"Gosr2"	6246	-0.071472120560991	6.88538674269817	0.076113696524659	0.789330355754719	0.945734705557292	"Gosr2"	7.0368189260198	6.73747938356121	6.75103756031424	7.11460400903269	6.74834181324926	6.8765120586907
"Got1"	3757	0.968233549870212	5.21847164167591	5.1861724556335	0.0509140895833356	0.265300120869611	"Got1"	5.99866682069012	5.04545824102093	5.7108479372459	4.61534974327124	4.69447280886047	4.56088416221711
"Got2"	2385	-0.800976255918778	7.01544237261809	5.0699927885701	0.0530319533390011	0.271046594895711	"Got2"	6.82765810603617	5.80163887041366	6.92410956547053	7.35273576997382	7.53906396649143	7.08653952142267
"Gpaa1"	2036	-1.02346200803333	6.36909501750062	6.40160835156482	0.0340613054503836	0.207180504272135	"Gpaa1"	6.52381829371205	4.86053536643824	5.72928913712351	6.72421667726686	6.92856038861962	6.55717041557387
"Gpalpp1"	8312	0.246831344211825	4.57593256105409	0.25469696985525	0.626815292226713	0.880249487527294	"Gpalpp1"	4.74267590238372	4.57739903541454	4.73811675569102	4.54609861290755	4.61405789195167	4.16062377331949
"Gpam"	7028	-0.197596876123346	3.10873363739529	0.0826044800505916	0.780792473915763	0.941461202907171	"Gpam"	3.1020580566767	3.29109739312601	2.57740724886122	3.19769555698115	3.34823014176172	3.00873843006975
"Gpank1"	2371	-0.0550276197115903	5.62855518082025	0.0167484382609067	0.900087548953889	0.975376799012401	"Gpank1"	6.25460342691647	4.36624561841493	5.85006596512635	5.7664911123759	5.39469624535219	5.50974616337429
"Gpat3"	3051	0.0866173195389879	2.77988585780161	0.00828561973183848	0.929615201806402	0.984403024697968	"Gpat3"	-0.406403106912337	3.03974561261894	4.09477063166441	1.03745693225928	2.89594558192798	2.52637585219189
"Gpat4"	5643	-0.113414669132367	6.13872521706089	0.123811005705107	0.733640094265403	0.923677927372877	"Gpat4"	5.86540527540089	6.02345050573184	6.32651765100647	6.34446681521083	6.20072331321248	6.00715248359987
"Gpatch1"	3057	0.237202180733416	4.22720374890671	0.182434523068761	0.680074610051513	0.902194893554749	"Gpatch1"	4.43707865150999	3.39381719744908	4.92570718825748	4.31167677330845	3.55928096745897	4.17895861557177
"Gpatch11"	4903	0.309445016302526	5.74719456451582	0.797907852652672	0.396697000288647	0.742863050320907	"Gpatch11"	6.1411489070224	5.33515100429129	6.11665397929154	5.74347467392762	5.39469624535219	5.5313129059535
"Gpatch2"	21530	-0.248826803883231	4.91878824420649	0.306893145108527	0.594093249734347	0.865781023033571	"Gpatch2"	5.03616480246691	4.9362372845929	4.34845167526043	4.90255805224706	5.09232119082804	5.07327302602755
"Gpatch2l"	9395	-0.524973787786678	5.07325221678501	1.65774574235943	0.232395825952834	0.591352656997335	"Gpatch2l"	4.69171355348869	4.99732924496286	4.65856180772299	5.17216384059385	5.43982991281294	5.30378219469976
"Gpatch3"	2003	0.154012753865868	4.68148602101126	0.0920094328589496	0.769047762917659	0.936564909354889	"Gpatch3"	5.45821261277929	4.0679260320156	4.49035928420138	4.82282078925626	4.66436468309653	4.08486146076573
"Gpatch4"	2250	-1.17808957335927	5.47517204954707	9.99244926355522	0.0126404118228967	0.112841341330161	"Gpatch4"	4.59201053554157	5.00275688915396	4.66815213039489	6.11145297793939	6.09465010551035	5.57696338945728
"Gpatch8"	19665	0.0930934657942647	5.09015473781013	0.0462591569840822	0.834858440136446	0.958929210480388	"Gpatch8"	4.88233428196172	5.68831522096589	4.72439263945234	4.78725075424849	5.08665634682241	5.14497471017587
"Gpbp1"	8094	0.552933670998879	6.84205318280075	4.43563987361133	0.0667980814410507	0.308792126537025	"Gpbp1"	7.03900497404474	7.0323608153497	7.20011532799773	6.50178977342942	6.59118181238422	6.52169429765972
"Gpbp1l1"	3809	-0.0646419853985331	4.8624858600186	0.0206758411328357	0.889070490755687	0.973374611304295	"Gpbp1l1"	4.9977196583105	4.93055301893679	4.51182309720517	5.16294142158847	4.60616028793682	4.86257405107821
"Gpc1"	7119	1.91552433520687	1.37163028069967	1.91263973974454	0.202473975318136	0.555608808026304	"Gpc1"	2.34161534728285	-0.185231613232829	2.49358627920094	1.51436896543642	-0.398281053203253	-2.6697686207104
"Gpc4"	5854	-0.191276025381822	3.47046444855058	0.0202444465454266	0.890225048395656	0.973512424568193	"Gpc4"	1.38566581444906	5.10723011472025	0.81346100936747	1.36151483031089	2.54572708498756	4.30116522918279
"Gpc5"	20496	0.273860989126564	2.53355823399181	0.122732925127034	0.734750360248199	0.923696217176725	"Gpc5"	1.14710586108236	3.81994413564099	1.91793458062836	0.671838812399634	2.84316668327066	2.60983356547907
"Gpc6"	31860	0.0331682479496121	3.42759571433132	0.00196899619865411	0.96564815112814	0.99086911844901	"Gpc6"	2.04945197585607	4.44011762408518	2.9518452800916	1.84937187446453	3.47506173493198	4.04543412937726
"Gpcpd1"	5527	0.764606055645913	6.91794545744852	8.58908130656677	0.0180911904499888	0.140857413815521	"Gpcpd1"	7.00437039568457	7.24880705851903	7.46852943558037	6.34752286424701	6.4658646899902	6.61722889484898
"Gpd1l"	4544	0.398989227652359	5.64944298146544	1.02362027375011	0.340037247114938	0.698066086666819	"Gpd1l"	5.33077320347989	5.92683098906823	6.15808055451879	5.57465826007631	5.55507622586757	5.08790128347717
"Gpd2"	5931	0.26143380922484	5.64177233472352	0.465700725651369	0.513427931718068	0.823048281081813	"Gpd2"	6.14926636294457	5.5653253269987	5.5014909414777	5.27418927771156	5.8390336536726	5.3203949596538
"Gphn"	16084	-0.197832481963093	5.51807693863284	0.258381492914962	0.624369980201637	0.879310828952453	"Gphn"	5.22721572523543	5.95510310641756	4.96124666604831	5.35941634121534	5.63681448542739	5.74328362028466
"Gpi1"	2887	-0.244938184144895	8.54874872283643	0.749262144421567	0.410853998028325	0.753376071358043	"Gpi1"	8.87592502451581	8.06949163577572	8.2392985630399	8.74518431429102	8.78617634171878	8.39060327887477
"Gpkow"	3575	-0.572925542002831	5.79315841929669	1.84129387553049	0.210290044130094	0.563215425636073	"Gpkow"	5.89467093406441	5.60512081262517	4.79612399857128	5.80257028892809	5.87234022728108	6.36436865449403
"Gpld1"	4868	-1.35936312447605	2.26859008584573	1.41051498476551	0.26760734798959	0.628967516391431	"Gpld1"	1.49161810890989	1.5490200852169	-0.127880819663539	2.04277555645211	1.2808972224906	3.99458465779698
"Gpm6a"	3554	-2.81300751331033	2.61968122957983	5.20616230556915	0.0505605636624135	0.263848876174516	"Gpm6a"	-0.406403106912337	3.03974561261894	-1.01726830104874	2.53258555127332	3.1232327748554	3.70938251283861
"Gpm6b"	8838	-0.979971836621731	2.93110773043864	1.54826156648591	0.247135496276294	0.60949872001174	"Gpm6b"	0.362307332398868	3.67788949946082	2.18168768654759	1.89464653430945	3.51778581510043	3.60476902787481
"Gpn1"	3696	-0.0846377163798704	6.89361605068626	0.0968686941240255	0.76323798594344	0.933576354046101	"Gpn1"	7.18038437432721	6.24572645523818	7.01522483055361	7.21840925675093	6.64131282144076	6.83664718328482
"Gpn2"	1356	-0.618006857930651	5.18128613045255	2.40887218681706	0.157620563075804	0.490502920131273	"Gpn2"	4.83949848503321	4.94753906534468	4.71517015707597	5.6705105227885	5.39010423761181	5.28697590158461
"Gpn3"	1404	-0.326707555738759	5.3766700504501	0.614294167783535	0.454799967300398	0.784620568969871	"Gpn3"	5.69288442106928	4.49506753372892	5.30341975759819	5.53945749866159	5.55507622586757	5.38893982103839
"Gpnmb"	3823	-0.919874288948226	2.12535500606179	0.688718191469507	0.429653436214336	0.768178192159041	"Gpnmb"	2.51914456829782	1.21674654232958	-0.00086655084681143	1.80263024436424	1.50129837388359	3.44729151272737
"Gpr1"	2219	-0.273503285566938	3.81770732317675	0.0215001193292264	0.886898218415184	0.973113715599478	"Gpr1"	2.094989814007	4.90758931157419	0.506422559086391	2.28305320183495	1.02064598526111	5.40849550700022
"Gpr107"	4155	-0.0350762939083138	5.04643761255902	0.00658484762365799	0.937233655426398	0.986581747747326	"Gpr107"	5.17250911536091	4.41591148484699	5.40441813341517	5.15830800960772	4.93413316731527	5.00811181449046
"Gpr108"	3031	0.798304022958004	6.78588648309763	9.22551605208206	0.0153152062789095	0.126597906661562	"Gpr108"	7.2835521797465	7.13478566369099	6.95675635812031	6.45343930494503	6.30685622324234	6.22353160497075
"Gpr132"	2743	3.86556116090848	2.6779627798962	19.2406552984975	0.00209327377064362	0.0366296874119218	"Gpr132"	3.65936919207931	3.06071376270627	3.86389751213089	-0.0569652969198602	0.371309245283655	-0.702216216705434
"Gpr137"	3005	-1.02031731155749	3.63567421738405	2.58254099421246	0.145077350145052	0.471304376010707	"Gpr137"	3.42984518629314	3.18049943833299	2.40459324597351	4.26071326209719	4.17031871704841	3.60476902787481
"Gpr137b"	7437	1.02098246133339	6.00651163639392	10.2239479705151	0.0119497995954899	0.109496549184855	"Gpr137b"	5.91226757443953	6.4621208898298	6.78007411770397	5.04490531643235	5.20380243491046	5.85011651855554
"Gpr137b-ps"	2941	1.2091836372134	6.47757484134721	16.7276497932925	0.003173194660305	0.047442800930745	"Gpr137b-ps"	6.90160103583517	6.7728529403714	7.13157855390492	5.4812864009904	5.41518130277946	6.29040750248151
"Gpr137c"	7020	-0.127968136524881	4.39583347504887	0.0306701891347162	0.865144588062134	0.968089301574584	"Gpr137c"	3.72601215974858	4.72917998223807	3.69591770168634	3.24216192148032	3.78593167639221	5.66088923768709
"Gpr141b"	2777	0.441432155654435	5.49982745143371	0.339529266270592	0.575472662941887	0.854673798683565	"Gpr141b"	3.18862339360963	6.9048147640696	4.21086813849851	1.54308824935949	5.56529581282676	6.21244879969556
"Gpr155"	6955	1.77783117494574	3.16540076143916	6.39726211950569	0.0341078246366353	0.207321462549282	"Gpr155"	3.14598989505501	3.92659109231832	4.1437120292912	1.59886658681824	2.19186517296425	2.20712364689374
"Gpr156"	5094	0.154089848483951	1.9807399726203	0.0181989511077008	0.895878949762021	0.974635385325523	"Gpr156"	1.42185474526492	2.27871805291503	0.81346100936747	0.105892691651569	1.02064598526111	3.53531119447431
"Gpr158"	7143	0.747552972921975	3.85637975086715	1.33287696327023	0.280217531755681	0.642709562156941	"Gpr158"	2.26399872969368	5.0401891812222	4.20429146553957	1.77867899322993	3.45761142749855	4.05539243783926
"Gpr171"	2225	2.37792207568301	5.20856093498737	20.8520094548621	0.00163633867245962	0.0316401873502934	"Gpr171"	6.79698610451108	4.96988043763054	5.54898129947747	3.48352563663183	3.65425491942106	3.10776276204717
"Gpr174"	5386	0.800252581835758	3.07659309472057	1.12001653821852	0.319524810997179	0.681386517927803	"Gpr174"	3.58152149750216	3.47416142235228	3.05778888345274	2.23104983299467	2.27391571998228	3.28749240275314
"Gpr176"	5961	-2.21584925875041	2.25193173605916	2.96726881478837	0.121626591313925	0.430561113365107	"Gpr176"	1.45715807309162	0.679751539908573	-1.28691597680586	1.62596736016947	2.14902091786076	4.04543412937726
"Gpr18"	1424	0.82468909873663	7.44717148925329	6.3516651723228	0.0346007181818701	0.209515801525416	"Gpr18"	8.50546417177807	7.04819583769695	7.59269521813506	7.00274662097466	6.9699201711359	6.7084068903779
"Gpr180"	3339	0.476488727159239	4.80075399223343	1.03960393161553	0.336502264851897	0.695642930608921	"Gpr180"	5.29219409095414	5.04545824102093	4.67292349030179	4.38489765552452	4.55784464211716	4.64901545393928
"Gpr183"	3065	3.66357809873256	6.4303849666696	75.2169751951337	1.84444390945373e-05	0.00178961940428307	"Gpr183"	7.90145377109455	6.40177397750912	7.30603468156532	3.32718291511169	3.59163863882539	3.74673622417793
"Gpr19"	2949	1.65713495346547	3.05864653525124	4.31117999928887	0.0700148578816711	0.317827019620714	"Gpr19"	3.39385864952547	3.52030436734902	3.92916465023157	2.44399088742003	2.38885449676252	1.07136624323855
"Gpr34"	7036	2.75464605403395	4.92671690035925	7.87807468064054	0.0219804624025094	0.158895958373981	"Gpr34"	7.16044234345836	4.09866527273076	3.22305972365545	1.59886658681824	1.80711962965726	2.63661335431424
"Gpr35"	14817	-0.0193909288546024	2.29566223578797	0.000546392242024682	0.981899307411188	0.996849571075768	"Gpr35"	2.094989814007	3.10175737613005	1.12336574565672	1.26137096233499	2.77435623124568	2.40701292571891
"Gpr55"	7109	1.22513355547156	2.96200580568137	2.06621320036755	0.186938967770471	0.533261220105993	"Gpr55"	2.04945197585607	4.2340425512918	3.49503262116896	2.08244739546206	1.63150289162448	2.43779219191996
"Gpr63"	11770	1.14132820279538	2.19831245873821	1.1809852601802	0.307484308259205	0.670921349674433	"Gpr63"	2.94927131087144	3.10175737613005	1.17809060044888	-0.0569652969198602	1.98817496963603	2.05660501697848
"Gpr65"	2147	1.52929101366558	3.50380728542692	3.41566607447982	0.100155386534948	0.388499071728753	"Gpr65"	3.42984518629314	5.07151869083329	3.08668250575099	2.74525568965495	1.86120914410533	2.34341147243219
"Gpr82"	18610	0.565281968020717	5.09892355639533	0.551568997861881	0.478018657343254	0.800719667836915	"Gpr82"	5.28729834814112	6.02345050573184	3.82155338921713	2.81756460597905	5.4129194964888	5.24408314025661
"Gpr85"	4144	-0.313209025152573	1.91056339983451	0.107732015543053	0.750809246573482	0.929760067814557	"Gpr85"	-0.406403106912337	3.01846821095142	1.6732142282481	0.910956917459499	1.43150671561418	2.63661335431424
"Gpr89"	4679	-0.972631050856794	4.00345290394715	2.74488076638318	0.13451654053292	0.452429645889948	"Gpr89"	4.04885502357617	3.01846821095142	3.1564819735787	4.61534974327124	4.2835895702522	4.21494372850529
"Gprasp1"	5959	1.18880613153544	3.90432539800851	3.86339315117391	0.0833620423836192	0.352515952598479	"Gprasp1"	3.97161332867973	4.56277492554956	4.5277139611825	3.07522894838305	3.50934161861841	2.94588794023936
"Gprin3"	14763	-0.0595727364262281	2.6861670495383	0.00599325907646061	0.940112887705452	0.987514298636383	"Gprin3"	0.912903062282249	4.12876319865961	1.63460194841443	1.36151483031089	3.14520022458723	2.31052742044141
